Date/Time,Lat,Lon,Base
2014/5/1 05:40:00,40.7828,-73.9797,B02512
2014/5/1 05:41:00,40.7179,-73.9895,B02512
2014/5/1 05:46:00,40.729,-74.0066,B02512
2014/5/1 05:49:00,40.8109,-74.1575,B02512
2014/5/1 05:49:00,40.7149,-74.0065,B02512
2014/5/1 05:56:00,40.7186,-74.0079,B02512
2014/5/1 06:03:00,40.7745,-73.9838,B02512
2014/5/1 06:03:00,40.7753,-73.9901,B02512
2014/5/1 06:07:00,40.7204,-74.0085,B02512
2014/5/1 06:07:00,40.7175,-74.0022,B02512
2014/5/1 06:07:00,40.7321,-73.9885,B02512
2014/5/1 06:08:00,40.7273,-73.9922,B02512
2014/5/1 06:10:00,40.7667,-73.9849,B02512
2014/5/1 06:10:00,40.76,-74.0361,B02512
2014/5/1 06:11:00,40.721,-74.0007,B02512
2014/5/1 06:12:00,40.7463,-74.0302,B02512
2014/5/1 06:12:00,40.7463,-74.0302,B02512
2014/5/1 06:13:00,40.6934,-73.8286,B02512
2014/5/1 06:14:00,40.7448,-73.9799,B02512
2014/5/1 06:14:00,40.7744,-73.9456,B02512
2014/5/1 06:16:00,40.6292,-73.8999,B02512
2014/5/1 06:17:00,40.7766,-73.9809,B02512
2014/5/1 06:17:00,40.7647,-73.9783,B02512
2014/5/1 06:18:00,40.7724,-73.9533,B02512
2014/5/1 06:19:00,40.7234,-73.9828,B02512
2014/5/1 06:19:00,40.7643,-73.9959,B02512
2014/5/1 06:21:00,40.7355,-74.0033,B02512
2014/5/1 06:25:00,40.7783,-73.955,B02512
2014/5/1 06:27:00,40.7356,-73.9925,B02512
2014/5/1 06:29:00,40.7439,-73.9916,B02512
2014/5/1 06:31:00,40.7644,-73.9656,B02512
2014/5/1 06:35:00,40.7388,-74.0089,B02512
2014/5/1 06:40:00,40.7239,-74.0368,B02512
2014/5/1 06:42:00,40.7667,-73.971,B02512
2014/5/1 06:43:00,40.7365,-73.997,B02512
2014/5/1 06:44:00,40.7817,-73.949,B02512
2014/5/1 06:44:00,40.7825,-73.9826,B02512
2014/5/1 06:44:00,40.7431,-74.0369,B02512
2014/5/1 06:46:00,40.7209,-74.0787,B02512
2014/5/1 06:46:00,40.8,-73.9688,B02512
2014/5/1 06:49:00,40.8551,-73.9311,B02512
2014/5/1 06:51:00,40.7621,-73.9788,B02512
2014/5/1 06:53:00,40.745,-74.0024,B02512
2014/5/1 06:55:00,40.7586,-73.9892,B02512
2014/5/1 06:55:00,40.7739,-73.9498,B02512
2014/5/1 06:55:00,40.7842,-73.9484,B02512
2014/5/1 06:57:00,40.7367,-73.9857,B02512
2014/5/1 06:59:00,40.7093,-74.0055,B02512
2014/5/1 07:00:00,40.7831,-73.9845,B02512
2014/5/1 07:01:00,40.7067,-74.0162,B02512
2014/5/1 07:01:00,40.8079,-73.9556,B02512
2014/5/1 07:03:00,40.6781,-73.9979,B02512
2014/5/1 07:03:00,40.6701,-73.9831,B02512
2014/5/1 07:03:00,40.7712,-73.95,B02512
2014/5/1 07:03:00,40.6912,-73.99,B02512
2014/5/1 07:04:00,40.717,-74.033,B02512
2014/5/1 07:05:00,40.7375,-74.0077,B02512
2014/5/1 07:05:00,40.7739,-73.8715,B02512
2014/5/1 07:06:00,40.7522,-73.9766,B02512
2014/5/1 07:07:00,40.734,-74.0047,B02512
2014/5/1 07:09:00,40.7887,-73.9775,B02512
2014/5/1 07:10:00,40.786,-73.9529,B02512
2014/5/1 07:12:00,40.7749,-73.9486,B02512
2014/5/1 07:12:00,40.7612,-73.9988,B02512
2014/5/1 07:13:00,40.6879,-73.9954,B02512
2014/5/1 07:13:00,40.7688,-73.958,B02512
2014/5/1 07:13:00,40.6782,-73.9759,B02512
2014/5/1 07:15:00,40.7758,-73.9588,B02512
2014/5/1 07:17:00,40.7731,-73.9545,B02512
2014/5/1 07:17:00,40.7231,-73.991,B02512
2014/5/1 07:17:00,40.7675,-73.9925,B02512
2014/5/1 07:19:00,40.7739,-73.9615,B02512
2014/5/1 07:19:00,40.7425,-74.039,B02512
2014/5/1 07:19:00,40.7798,-73.9747,B02512
2014/5/1 07:20:00,40.6461,-73.7768,B02512
2014/5/1 07:21:00,40.7213,-73.9875,B02512
2014/5/1 07:21:00,40.788,-73.9759,B02512
2014/5/1 07:22:00,40.7752,-73.9629,B02512
2014/5/1 07:25:00,40.762,-73.9936,B02512
2014/5/1 07:25:00,40.762,-73.9936,B02512
2014/5/1 07:26:00,40.7791,-73.9559,B02512
2014/5/1 07:26:00,40.7344,-74.0062,B02512
2014/5/1 07:26:00,40.7931,-73.9746,B02512
2014/5/1 07:27:00,40.7716,-73.9827,B02512
2014/5/1 07:27:00,40.7327,-73.9578,B02512
2014/5/1 07:30:00,40.7855,-73.9504,B02512
2014/5/1 07:30:00,40.7764,-73.9827,B02512
2014/5/1 07:32:00,40.7512,-73.9852,B02512
2014/5/1 07:32:00,40.787,-73.9692,B02512
2014/5/1 07:35:00,40.6527,-73.9344,B02512
2014/5/1 07:35:00,40.7812,-73.5583,B02512
2014/5/1 07:35:00,40.7367,-73.9887,B02512
2014/5/1 07:35:00,40.7777,-73.9749,B02512
2014/5/1 07:35:00,40.7396,-73.9963,B02512
2014/5/1 07:38:00,40.7369,-74.0032,B02512
2014/5/1 07:38:00,40.749,-73.9399,B02512
2014/5/1 07:38:00,40.7861,-73.9506,B02512
2014/5/1 07:39:00,40.7119,-74.0061,B02512
2014/5/1 07:40:00,40.7648,-73.9684,B02512
2014/5/1 07:41:00,40.7633,-73.9778,B02512
2014/5/1 07:41:00,40.7415,-73.9833,B02512
2014/5/1 07:41:00,40.7639,-73.9789,B02512
2014/5/1 07:44:00,40.726,-73.9918,B02512
2014/5/1 07:44:00,40.7766,-73.9486,B02512
2014/5/1 07:45:00,40.7686,-73.9579,B02512
2014/5/1 07:46:00,40.7581,-73.9933,B02512
2014/5/1 07:46:00,40.7576,-73.975,B02512
2014/5/1 07:46:00,40.7806,-73.9542,B02512
2014/5/1 07:46:00,40.7261,-73.9927,B02512
2014/5/1 07:47:00,40.6444,-73.7834,B02512
2014/5/1 07:48:00,40.7406,-73.9975,B02512
2014/5/1 07:49:00,40.7586,-73.9934,B02512
2014/5/1 07:50:00,40.7518,-73.9758,B02512
2014/5/1 07:50:00,40.7364,-73.9944,B02512
2014/5/1 07:51:00,40.7634,-73.9792,B02512
2014/5/1 07:51:00,40.7735,-73.9791,B02512
2014/5/1 07:52:00,40.7803,-73.9573,B02512
2014/5/1 07:54:00,40.7899,-73.9523,B02512
2014/5/1 07:54:00,40.688,-74.1829,B02512
2014/5/1 07:55:00,40.7275,-73.9922,B02512
2014/5/1 07:56:00,40.7605,-73.9868,B02512
2014/5/1 07:56:00,40.7307,-73.9831,B02512
2014/5/1 07:56:00,40.7411,-73.9846,B02512
2014/5/1 07:57:00,40.7784,-73.961,B02512
2014/5/1 07:57:00,40.7367,-73.9867,B02512
2014/5/1 08:00:00,40.7846,-73.9579,B02512
2014/5/1 08:00:00,40.7846,-73.9579,B02512
2014/5/1 08:00:00,40.7835,-73.9707,B02512
2014/5/1 08:00:00,40.7617,-73.9693,B02512
2014/5/1 08:01:00,40.7553,-73.9752,B02512
2014/5/1 08:02:00,40.7742,-73.8719,B02512
2014/5/1 08:03:00,40.7263,-73.9928,B02512
2014/5/1 08:03:00,40.7856,-73.9703,B02512
2014/5/1 08:03:00,40.7641,-73.9788,B02512
2014/5/1 08:03:00,40.7861,-73.9815,B02512
2014/5/1 08:04:00,40.7707,-73.9575,B02512
2014/5/1 08:05:00,40.7523,-73.982,B02512
2014/5/1 08:06:00,40.7497,-73.9936,B02512
2014/5/1 08:06:00,40.7644,-73.9656,B02512
2014/5/1 08:06:00,40.718,-74.0098,B02512
2014/5/1 08:07:00,40.7558,-73.9634,B02512
2014/5/1 08:08:00,40.7493,-73.9923,B02512
2014/5/1 08:08:00,40.6959,-73.9939,B02512
2014/5/1 08:08:00,40.7655,-73.9821,B02512
2014/5/1 08:08:00,40.7382,-73.9892,B02512
2014/5/1 08:11:00,40.7221,-73.9966,B02512
2014/5/1 08:12:00,40.7289,-74.0034,B02512
2014/5/1 08:13:00,40.7516,-73.9779,B02512
2014/5/1 08:14:00,40.6091,-74.2756,B02512
2014/5/1 08:14:00,40.7458,-73.9882,B02512
2014/5/1 08:15:00,40.7334,-73.9898,B02512
2014/5/1 08:16:00,40.7763,-73.9467,B02512
2014/5/1 08:18:00,40.7724,-73.9497,B02512
2014/5/1 08:18:00,40.7309,-73.9931,B02512
2014/5/1 08:18:00,40.7265,-73.9864,B02512
2014/5/1 08:19:00,40.685,-73.984,B02512
2014/5/1 08:19:00,40.7555,-73.9731,B02512
2014/5/1 08:19:00,40.7663,-73.9606,B02512
2014/5/1 08:19:00,40.7187,-74.2179,B02512
2014/5/1 08:19:00,40.7317,-73.9756,B02512
2014/5/1 08:20:00,40.727,-73.9802,B02512
2014/5/1 08:23:00,40.7741,-73.8726,B02512
2014/5/1 08:23:00,40.7345,-73.9859,B02512
2014/5/1 08:23:00,40.7633,-73.9807,B02512
2014/5/1 08:24:00,40.7244,-73.9877,B02512
2014/5/1 08:25:00,40.7433,-73.9802,B02512
2014/5/1 08:25:00,40.7765,-73.9821,B02512
2014/5/1 08:25:00,40.7765,-73.9821,B02512
2014/5/1 08:25:00,40.7503,-73.9912,B02512
2014/5/1 08:27:00,40.7412,-73.9985,B02512
2014/5/1 08:28:00,40.7466,-73.9918,B02512
2014/5/1 08:28:00,40.7561,-73.9727,B02512
2014/5/1 08:28:00,40.7386,-73.9854,B02512
2014/5/1 08:29:00,40.7664,-73.9606,B02512
2014/5/1 08:29:00,40.7663,-73.9779,B02512
2014/5/1 08:30:00,40.7368,-73.9888,B02512
2014/5/1 08:30:00,40.7533,-73.9782,B02512
2014/5/1 08:34:00,40.7149,-74.0119,B02512
2014/5/1 08:34:00,40.7778,-73.9591,B02512
2014/5/1 08:34:00,40.759,-73.9899,B02512
2014/5/1 08:37:00,40.7691,-73.9812,B02512
2014/5/1 08:38:00,40.7247,-74.0008,B02512
2014/5/1 08:39:00,40.7372,-73.9867,B02512
2014/5/1 08:40:00,40.7804,-73.9756,B02512
2014/5/1 08:40:00,40.7328,-73.9921,B02512
2014/5/1 08:41:00,40.7643,-73.9832,B02512
2014/5/1 08:42:00,40.775,-73.9471,B02512
2014/5/1 08:42:00,40.7601,-73.9612,B02512
2014/5/1 08:43:00,40.7825,-73.9776,B02512
2014/5/1 08:43:00,40.7622,-73.9957,B02512
2014/5/1 08:45:00,40.7247,-73.9936,B02512
2014/5/1 08:45:00,40.7739,-73.8727,B02512
2014/5/1 08:46:00,40.7647,-73.9708,B02512
2014/5/1 08:47:00,40.7185,-73.9977,B02512
2014/5/1 08:47:00,40.716,-74.0075,B02512
2014/5/1 08:48:00,40.6456,-73.9028,B02512
2014/5/1 08:50:00,40.7709,-73.8659,B02512
2014/5/1 08:50:00,40.7305,-73.9587,B02512
2014/5/1 08:51:00,40.7158,-73.9422,B02512
2014/5/1 08:51:00,40.7422,-73.9988,B02512
2014/5/1 08:51:00,40.7437,-73.9926,B02512
2014/5/1 08:53:00,40.7584,-73.9673,B02512
2014/5/1 08:53:00,40.774,-73.8724,B02512
2014/5/1 08:53:00,40.763,-73.9855,B02512
2014/5/1 08:54:00,40.7745,-73.9593,B02512
2014/5/1 08:54:00,40.7604,-73.9912,B02512
2014/5/1 08:55:00,40.761,-73.9839,B02512
2014/5/1 08:55:00,40.7513,-74.0029,B02512
2014/5/1 08:56:00,40.7831,-73.9524,B02512
2014/5/1 08:57:00,40.8714,-74.0049,B02512
2014/5/1 08:57:00,40.6916,-73.9301,B02512
2014/5/1 09:00:00,40.7754,-73.9803,B02512
2014/5/1 09:01:00,40.7741,-73.8724,B02512
2014/5/1 09:02:00,40.7668,-73.984,B02512
2014/5/1 09:03:00,40.7498,-73.9822,B02512
2014/5/1 09:05:00,40.7311,-73.953,B02512
2014/5/1 09:06:00,40.7681,-73.9667,B02512
2014/5/1 09:06:00,40.7396,-74.0276,B02512
2014/5/1 09:07:00,40.73,-73.994,B02512
2014/5/1 09:07:00,40.7431,-73.9927,B02512
2014/5/1 09:08:00,40.7811,-73.9814,B02512
2014/5/1 09:11:00,40.7926,-73.9728,B02512
2014/5/1 09:13:00,40.7602,-73.9651,B02512
2014/5/1 09:15:00,40.7079,-74.0553,B02512
2014/5/1 09:18:00,40.7305,-74.0076,B02512
2014/5/1 09:19:00,40.7535,-73.9927,B02512
2014/5/1 09:20:00,40.7084,-74.0095,B02512
2014/5/1 09:20:00,40.759,-73.9884,B02512
2014/5/1 09:21:00,40.7643,-73.9584,B02512
2014/5/1 09:23:00,40.731,-74.0055,B02512
2014/5/1 09:23:00,40.7258,-74.0092,B02512
2014/5/1 09:23:00,40.7397,-73.9812,B02512
2014/5/1 09:24:00,40.8176,-74.3028,B02512
2014/5/1 09:25:00,40.7591,-73.996,B02512
2014/5/1 09:26:00,40.7258,-73.9965,B02512
2014/5/1 09:26:00,40.6449,-73.7822,B02512
2014/5/1 09:29:00,40.7514,-73.9926,B02512
2014/5/1 09:30:00,40.7091,-74.0131,B02512
2014/5/1 09:30:00,40.775,-73.9829,B02512
2014/5/1 09:31:00,40.7685,-73.8626,B02512
2014/5/1 09:33:00,40.7189,-73.9508,B02512
2014/5/1 09:33:00,40.6588,-73.9756,B02512
2014/5/1 09:35:00,40.7691,-73.9654,B02512
2014/5/1 09:36:00,40.7544,-73.9801,B02512
2014/5/1 09:37:00,40.7407,-73.9973,B02512
2014/5/1 09:37:00,40.7687,-73.9853,B02512
2014/5/1 09:38:00,40.7422,-74.0007,B02512
2014/5/1 09:38:00,40.7563,-73.9788,B02512
2014/5/1 09:40:00,40.7422,-73.9989,B02512
2014/5/1 09:42:00,40.7772,-73.9789,B02512
2014/5/1 09:42:00,40.7772,-73.9789,B02512
2014/5/1 09:42:00,40.7846,-73.9477,B02512
2014/5/1 09:43:00,40.7461,-73.9716,B02512
2014/5/1 09:44:00,40.7751,-73.9632,B02512
2014/5/1 09:47:00,40.725,-73.5934,B02512
2014/5/1 09:47:00,40.7753,-73.9904,B02512
2014/5/1 09:48:00,40.7718,-73.9827,B02512
2014/5/1 09:50:00,40.746,-73.9823,B02512
2014/5/1 09:54:00,40.746,-74.0001,B02512
2014/5/1 09:56:00,40.7715,-73.9614,B02512
2014/5/1 09:56:00,40.7875,-73.9714,B02512
2014/5/1 09:57:00,40.7621,-73.9753,B02512
2014/5/1 10:01:00,40.7194,-74.0069,B02512
2014/5/1 10:02:00,40.6449,-73.782,B02512
2014/5/1 10:02:00,40.764,-73.9708,B02512
2014/5/1 10:03:00,40.7635,-73.9806,B02512
2014/5/1 10:04:00,40.751,-73.991,B02512
2014/5/1 10:06:00,40.7557,-73.9783,B02512
2014/5/1 10:07:00,40.7347,-74.0095,B02512
2014/5/1 10:08:00,40.7545,-73.9696,B02512
2014/5/1 10:09:00,40.7683,-73.9822,B02512
2014/5/1 10:09:00,40.7592,-73.9957,B02512
2014/5/1 10:10:00,40.7324,-73.9963,B02512
2014/5/1 10:17:00,40.7669,-73.9865,B02512
2014/5/1 10:17:00,40.7569,-73.9854,B02512
2014/5/1 10:21:00,40.7227,-74.0036,B02512
2014/5/1 10:21:00,40.7241,-74.0095,B02512
2014/5/1 10:22:00,40.7505,-73.9831,B02512
2014/5/1 10:25:00,40.738,-73.9884,B02512
2014/5/1 10:26:00,40.7457,-73.9879,B02512
2014/5/1 10:27:00,40.7701,-73.9554,B02512
2014/5/1 10:28:00,40.7499,-73.9762,B02512
2014/5/1 10:29:00,40.7781,-73.9621,B02512
2014/5/1 10:29:00,40.741,-73.9941,B02512
2014/5/1 10:30:00,40.7716,-73.9901,B02512
2014/5/1 10:30:00,40.7716,-73.9901,B02512
2014/5/1 10:30:00,40.7579,-73.9752,B02512
2014/5/1 10:30:00,40.7039,-74.0093,B02512
2014/5/1 10:36:00,40.724,-73.9962,B02512
2014/5/1 10:37:00,40.7256,-74.0056,B02512
2014/5/1 10:37:00,40.7554,-73.9933,B02512
2014/5/1 10:39:00,40.7612,-73.9678,B02512
2014/5/1 10:40:00,40.7095,-73.9486,B02512
2014/5/1 10:40:00,40.7581,-73.9854,B02512
2014/5/1 10:43:00,40.7393,-73.9828,B02512
2014/5/1 10:44:00,40.7205,-74.0055,B02512
2014/5/1 10:44:00,40.7188,-73.9834,B02512
2014/5/1 10:46:00,40.6466,-73.7893,B02512
2014/5/1 10:48:00,40.7603,-73.9723,B02512
2014/5/1 10:52:00,40.85,-74.2288,B02512
2014/5/1 10:56:00,40.7721,-73.9621,B02512
2014/5/1 10:56:00,40.6449,-73.7821,B02512
2014/5/1 10:57:00,40.7167,-74.0145,B02512
2014/5/1 10:58:00,40.7655,-73.9547,B02512
2014/5/1 10:59:00,40.7657,-73.9811,B02512
2014/5/1 10:59:00,40.8152,-73.9912,B02512
2014/5/1 11:00:00,40.747,-73.9908,B02512
2014/5/1 11:03:00,40.7623,-73.9972,B02512
2014/5/1 11:04:00,40.7583,-73.978,B02512
2014/5/1 11:06:00,40.7457,-73.9983,B02512
2014/5/1 11:08:00,40.778,-73.9622,B02512
2014/5/1 11:08:00,40.7598,-73.9888,B02512
2014/5/1 11:10:00,40.761,-73.9734,B02512
2014/5/1 11:11:00,40.7393,-74.0012,B02512
2014/5/1 11:13:00,40.7619,-73.9749,B02512
2014/5/1 11:14:00,40.6466,-73.79,B02512
2014/5/1 11:15:00,40.7312,-73.9952,B02512
2014/5/1 11:18:00,40.7806,-73.957,B02512
2014/5/1 11:21:00,40.7779,-73.9886,B02512
2014/5/1 11:24:00,40.7678,-73.9683,B02512
2014/5/1 11:24:00,40.7629,-73.9759,B02512
2014/5/1 11:24:00,40.7656,-73.9782,B02512
2014/5/1 11:24:00,40.7386,-73.9977,B02512
2014/5/1 11:24:00,40.7655,-73.9755,B02512
2014/5/1 11:25:00,40.7274,-73.9936,B02512
2014/5/1 11:27:00,40.7697,-73.9831,B02512
2014/5/1 11:28:00,40.7625,-73.9728,B02512
2014/5/1 11:29:00,40.7434,-74.0015,B02512
2014/5/1 11:30:00,40.7286,-74.1761,B02512
2014/5/1 11:32:00,40.7609,-74.0001,B02512
2014/5/1 11:32:00,40.7609,-74.0001,B02512
2014/5/1 11:32:00,40.7212,-74.0026,B02512
2014/5/1 11:33:00,40.7226,-74.0046,B02512
2014/5/1 11:36:00,40.7702,-73.9578,B02512
2014/5/1 11:38:00,40.7341,-73.9778,B02512
2014/5/1 11:40:00,40.7212,-73.9809,B02512
2014/5/1 11:40:00,40.7455,-74.0054,B02512
2014/5/1 11:41:00,40.7558,-73.9742,B02512
2014/5/1 11:44:00,40.7422,-73.9744,B02512
2014/5/1 11:46:00,40.7482,-73.9847,B02512
2014/5/1 11:47:00,40.7487,-74.0352,B02512
2014/5/1 11:48:00,40.7123,-74.0147,B02512
2014/5/1 11:49:00,40.7609,-73.9925,B02512
2014/5/1 11:51:00,40.7424,-73.9867,B02512
2014/5/1 11:52:00,40.7764,-73.962,B02512
2014/5/1 11:53:00,40.6849,-74.5503,B02512
2014/5/1 11:56:00,40.7667,-73.9685,B02512
2014/5/1 11:57:00,40.7738,-73.8718,B02512
2014/5/1 11:58:00,40.7558,-73.9634,B02512
2014/5/1 12:00:00,40.7823,-73.9807,B02512
2014/5/1 12:00:00,40.7739,-73.9639,B02512
2014/5/1 12:00:00,40.7739,-73.9639,B02512
2014/5/1 12:03:00,40.7596,-73.9776,B02512
2014/5/1 12:03:00,40.742,-73.9904,B02512
2014/5/1 12:04:00,40.7412,-73.981,B02512
2014/5/1 12:07:00,40.7644,-73.9734,B02512
2014/5/1 12:07:00,40.769,-73.9812,B02512
2014/5/1 12:11:00,40.7457,-73.9916,B02512
2014/5/1 12:16:00,40.7207,-73.9903,B02512
2014/5/1 12:19:00,40.7508,-73.9786,B02512
2014/5/1 12:20:00,40.6634,-73.9111,B02512
2014/5/1 12:20:00,40.7655,-73.9547,B02512
2014/5/1 12:20:00,40.7436,-73.9572,B02512
2014/5/1 12:20:00,40.7655,-73.9547,B02512
2014/5/1 12:20:00,40.77,-73.8645,B02512
2014/5/1 12:21:00,40.787,-73.9731,B02512
2014/5/1 12:22:00,40.7227,-74.0056,B02512
2014/5/1 12:25:00,40.5906,-74.6521,B02512
2014/5/1 12:27:00,40.7367,-73.9888,B02512
2014/5/1 12:32:00,40.7446,-73.9756,B02512
2014/5/1 12:32:00,40.7503,-73.9833,B02512
2014/5/1 12:34:00,40.7625,-73.9743,B02512
2014/5/1 12:34:00,40.7396,-73.9869,B02512
2014/5/1 12:35:00,40.7557,-73.9857,B02512
2014/5/1 12:36:00,40.729,-74.0025,B02512
2014/5/1 12:36:00,40.729,-74.0025,B02512
2014/5/1 12:42:00,40.6525,-73.9235,B02512
2014/5/1 12:42:00,40.7743,-73.9631,B02512
2014/5/1 12:42:00,40.7659,-73.9697,B02512
2014/5/1 12:43:00,40.7309,-74.0067,B02512
2014/5/1 12:44:00,40.7626,-73.9765,B02512
2014/5/1 12:45:00,40.7248,-74.0078,B02512
2014/5/1 12:45:00,40.7248,-74.0078,B02512
2014/5/1 12:45:00,40.7145,-74.0147,B02512
2014/5/1 12:46:00,40.7449,-73.9569,B02512
2014/5/1 12:51:00,40.6951,-74.1782,B02512
2014/5/1 12:51:00,40.7746,-73.9634,B02512
2014/5/1 12:53:00,40.7374,-74.174,B02512
2014/5/1 12:56:00,40.7567,-73.9827,B02512
2014/5/1 12:56:00,40.7377,-74.17,B02512
2014/5/1 12:57:00,40.7375,-74.0012,B02512
2014/5/1 12:59:00,40.7569,-73.985,B02512
2014/5/1 12:59:00,40.7741,-73.963,B02512
2014/5/1 13:03:00,40.7195,-73.9954,B02512
2014/5/1 13:03:00,40.7605,-73.9799,B02512
2014/5/1 13:06:00,40.7366,-74.2002,B02512
2014/5/1 13:06:00,40.7366,-73.9948,B02512
2014/5/1 13:07:00,40.7416,-73.9894,B02512
2014/5/1 13:08:00,40.7542,-73.9862,B02512
2014/5/1 13:08:00,40.7542,-73.9862,B02512
2014/5/1 13:08:00,40.7601,-73.9731,B02512
2014/5/1 13:09:00,40.7514,-73.9841,B02512
2014/5/1 13:09:00,40.7329,-73.9921,B02512
2014/5/1 13:09:00,40.7644,-73.9791,B02512
2014/5/1 13:10:00,40.7887,-73.9531,B02512
2014/5/1 13:10:00,40.7753,-73.9904,B02512
2014/5/1 13:12:00,40.7431,-73.9776,B02512
2014/5/1 13:13:00,40.7498,-73.9099,B02512
2014/5/1 13:14:00,40.7541,-73.9872,B02512
2014/5/1 13:15:00,40.7342,-74.2839,B02512
2014/5/1 13:17:00,40.7388,-73.9909,B02512
2014/5/1 13:18:00,40.7459,-74.0075,B02512
2014/5/1 13:19:00,40.7682,-73.8621,B02512
2014/5/1 13:19:00,40.8023,-73.9609,B02512
2014/5/1 13:20:00,40.7434,-74.0073,B02512
