Date/Time,Lat,Lon,Base
2014/6/1 00:00:00,40.7293,-73.992,B02512
2014/6/1 00:01:00,40.7131,-74.0097,B02512
2014/6/1 00:04:00,40.3461,-74.661,B02512
2014/6/1 00:04:00,40.7555,-73.9833,B02512
2014/6/1 00:07:00,40.688,-74.1831,B02512
2014/6/1 00:08:00,40.7152,-73.9917,B02512
2014/6/1 00:08:00,40.7282,-73.991,B02512
2014/6/1 00:08:00,40.3042,-73.9794,B02512
2014/6/1 00:09:00,40.727,-73.9915,B02512
2014/6/1 00:10:00,40.7221,-73.9965,B02512
2014/6/1 00:11:00,40.7153,-74.0146,B02512
2014/6/1 00:15:00,40.6176,-74.0197,B02512
2014/6/1 00:16:00,40.7025,-73.9897,B02512
2014/6/1 00:17:00,40.735,-74.165,B02512
2014/6/1 00:17:00,40.7357,-74.0068,B02512
2014/6/1 00:18:00,40.6904,-73.9572,B02512
2014/6/1 00:19:00,40.7384,-73.9857,B02512
2014/6/1 00:20:00,40.7406,-74.0066,B02512
2014/6/1 00:21:00,40.7535,-73.9813,B02512
2014/6/1 00:21:00,40.722,-73.9804,B02512
2014/6/1 00:23:00,40.8095,-74.1037,B02512
2014/6/1 00:23:00,40.7482,-73.9745,B02512
2014/6/1 00:30:00,40.7043,-73.933,B02512
2014/6/1 00:32:00,40.7298,-73.9898,B02512
2014/6/1 00:32:00,40.7397,-74.0053,B02512
2014/6/1 00:34:00,40.7607,-74.0025,B02512
2014/6/1 00:37:00,40.7578,-73.9703,B02512
2014/6/1 00:39:00,40.7349,-73.985,B02512
2014/6/1 00:39:00,40.7133,-73.9775,B02512
2014/6/1 00:40:00,40.7273,-73.9936,B02512
2014/6/1 00:40:00,40.761,-73.6035,B02512
2014/6/1 00:44:00,40.7401,-73.9901,B02512
2014/6/1 00:46:00,40.7261,-73.9835,B02512
2014/6/1 00:48:00,40.7406,-74.0086,B02512
2014/6/1 00:49:00,40.6975,-73.9373,B02512
2014/6/1 00:53:00,40.7428,-73.9806,B02512
2014/6/1 00:55:00,40.7667,-74.2016,B02512
2014/6/1 00:59:00,40.7053,-73.9394,B02512
2014/6/1 00:59:00,40.7181,-73.6795,B02512
2014/6/1 01:00:00,40.7431,-73.9848,B02512
2014/6/1 01:00:00,40.7395,-74.0021,B02512
2014/6/1 01:01:00,40.7816,-73.7183,B02512
2014/6/1 01:01:00,40.8192,-73.9019,B02512
2014/6/1 01:02:00,40.7335,-74.0037,B02512
2014/6/1 01:04:00,40.7404,-74.0083,B02512
2014/6/1 01:09:00,40.796,-74.4726,B02512
2014/6/1 01:14:00,40.7397,-74.0081,B02512
2014/6/1 01:15:00,40.7233,-73.9855,B02512
2014/6/1 01:18:00,40.7535,-73.9851,B02512
2014/6/1 01:25:00,40.7978,-74.4777,B02512
2014/6/1 01:32:00,40.299,-73.9811,B02512
2014/6/1 01:37:00,40.7343,-74.166,B02512
2014/6/1 01:38:00,40.7392,-73.9953,B02512
2014/6/1 01:40:00,41.0169,-73.7182,B02512
2014/6/1 01:41:00,40.7196,-73.9995,B02512
2014/6/1 01:52:00,40.7398,-74.0054,B02512
2014/6/1 01:56:00,40.7295,-74.0084,B02512
2014/6/1 02:03:00,40.7408,-74.0079,B02512
2014/6/1 02:04:00,40.7381,-74.0089,B02512
2014/6/1 02:05:00,40.742,-74.0077,B02512
2014/6/1 02:15:00,40.6736,-73.992,B02512
2014/6/1 02:19:00,40.7195,-73.9887,B02512
2014/6/1 02:21:00,40.7144,-73.9651,B02512
2014/6/1 02:26:00,40.7621,-73.9747,B02512
2014/6/1 02:27:00,40.74,-74.0055,B02512
2014/6/1 02:32:00,40.762,-73.9936,B02512
2014/6/1 02:40:00,40.7175,-74.0055,B02512
2014/6/1 02:41:00,40.7521,-73.9954,B02512
2014/6/1 02:47:00,40.7222,-73.9588,B02512
2014/6/1 02:50:00,40.719,-73.9888,B02512
2014/6/1 02:51:00,40.6564,-73.6453,B02512
2014/6/1 02:53:00,40.7261,-73.9918,B02512
2014/6/1 02:54:00,40.7191,-73.9892,B02512
2014/6/1 02:58:00,40.7286,-73.9954,B02512
2014/6/1 03:10:00,40.7615,-73.975,B02512
2014/6/1 03:11:00,40.7278,-73.9991,B02512
2014/6/1 03:14:00,40.7503,-73.9839,B02512
2014/6/1 03:19:00,40.7389,-74.0081,B02512
2014/6/1 03:23:00,40.775,-73.9907,B02512
2014/6/1 03:32:00,40.7054,-74.0072,B02512
2014/6/1 03:35:00,40.7303,-74.0025,B02512
2014/6/1 03:36:00,40.7347,-73.9924,B02512
2014/6/1 04:03:00,40.7224,-73.9878,B02512
2014/6/1 04:51:00,40.6982,-73.462,B02512
2014/6/1 04:54:00,40.6449,-73.7818,B02512
2014/6/1 04:56:00,40.645,-73.782,B02512
2014/6/1 05:07:00,40.7699,-73.9843,B02512
2014/6/1 05:10:00,40.7372,-73.9967,B02512
2014/6/1 05:14:00,40.6448,-73.7826,B02512
2014/6/1 05:48:00,40.7228,-74.0019,B02512
2014/6/1 06:19:00,40.736,-73.9792,B02512
2014/6/1 06:21:00,40.7536,-73.9915,B02512
2014/6/1 06:24:00,40.7615,-73.9881,B02512
2014/6/1 06:25:00,40.8525,-73.8281,B02512
2014/6/1 06:27:00,40.7554,-73.9738,B02512
2014/6/1 06:35:00,40.7543,-73.9817,B02512
2014/6/1 06:37:00,40.7751,-73.9633,B02512
2014/6/1 06:46:00,40.6952,-74.1784,B02512
2014/6/1 06:51:00,40.7621,-73.9817,B02512
2014/6/1 06:53:00,40.7094,-74.0149,B02512
2014/6/1 06:56:00,40.6468,-73.7893,B02512
2014/6/1 07:10:00,40.7361,-73.9979,B02512
2014/6/1 07:14:00,40.7702,-73.8645,B02512
2014/6/1 07:15:00,40.7271,-74.0064,B02512
2014/6/1 07:21:00,40.7399,-74.0061,B02512
2014/6/1 07:24:00,40.7366,-73.8701,B02512
2014/6/1 07:24:00,40.7366,-73.8701,B02512
2014/6/1 07:26:00,40.7844,-73.9476,B02512
2014/6/1 07:28:00,40.7509,-73.9824,B02512
2014/6/1 07:29:00,40.7627,-73.9655,B02512
2014/6/1 07:32:00,40.7315,-74.0015,B02512
2014/6/1 07:35:00,40.7221,-73.9987,B02512
2014/6/1 07:40:00,40.7647,-73.9779,B02512
2014/6/1 07:41:00,40.7267,-74.0089,B02512
2014/6/1 07:47:00,40.792,-73.9774,B02512
2014/6/1 07:58:00,40.7986,-73.9734,B02512
2014/6/1 08:02:00,40.7246,-73.9922,B02512
2014/6/1 08:03:00,40.7643,-73.9684,B02512
2014/6/1 08:03:00,40.7289,-73.9763,B02512
2014/6/1 08:07:00,40.68,-73.9672,B02512
2014/6/1 08:08:00,40.7601,-73.9104,B02512
2014/6/1 08:08:00,40.7601,-73.9104,B02512
2014/6/1 08:11:00,40.7225,-73.9874,B02512
2014/6/1 08:16:00,40.728,-73.991,B02512
2014/6/1 08:17:00,40.7769,-73.9775,B02512
2014/6/1 08:18:00,40.791,-73.9746,B02512
2014/6/1 08:26:00,40.7677,-73.9836,B02512
2014/6/1 08:31:00,40.7653,-73.9754,B02512
2014/6/1 08:31:00,40.7775,-73.9458,B02512
2014/6/1 08:37:00,40.7307,-73.9926,B02512
2014/6/1 08:38:00,40.735,-73.9892,B02512
2014/6/1 08:38:00,40.696,-73.9684,B02512
2014/6/1 08:38:00,40.696,-73.9684,B02512
2014/6/1 08:41:00,40.7332,-73.9899,B02512
2014/6/1 08:43:00,40.7351,-74.0099,B02512
2014/6/1 08:44:00,40.7559,-73.9827,B02512
2014/6/1 08:49:00,40.7852,-73.9505,B02512
2014/6/1 08:56:00,40.7168,-73.9893,B02512
2014/6/1 08:56:00,40.7168,-73.9893,B02512
2014/6/1 09:00:00,40.7573,-73.9754,B02512
2014/6/1 09:06:00,40.7681,-73.9963,B02512
2014/6/1 09:07:00,40.7446,-73.9946,B02512
2014/6/1 09:07:00,40.7861,-73.9707,B02512
2014/6/1 09:08:00,40.769,-73.9833,B02512
2014/6/1 09:08:00,40.7192,-73.9485,B02512
2014/6/1 09:14:00,40.7534,-74.027,B02512
2014/6/1 09:17:00,40.7361,-73.9937,B02512
2014/6/1 09:18:00,40.6761,-73.9506,B02512
2014/6/1 09:21:00,40.7883,-73.9675,B02512
2014/6/1 09:27:00,40.7257,-73.9444,B02512
2014/6/1 09:28:00,40.7713,-73.9605,B02512
2014/6/1 09:31:00,40.7419,-74.0479,B02512
2014/6/1 09:35:00,40.7502,-73.9814,B02512
2014/6/1 09:36:00,40.7599,-73.9963,B02512
2014/6/1 09:38:00,40.7171,-73.9901,B02512
2014/6/1 09:43:00,40.7203,-74.0118,B02512
2014/6/1 09:45:00,40.7796,-73.9772,B02512
2014/6/1 09:47:00,40.6663,-73.9506,B02512
2014/6/1 09:49:00,40.7379,-73.9849,B02512
2014/6/1 09:50:00,40.7823,-73.9723,B02512
2014/6/1 09:52:00,40.7747,-73.9909,B02512
2014/6/1 09:53:00,40.7828,-73.9795,B02512
2014/6/1 09:54:00,40.7257,-73.9844,B02512
2014/6/1 09:54:00,40.7211,-74.0052,B02512
2014/6/1 09:56:00,40.7219,-74.0041,B02512
2014/6/1 09:56:00,40.6713,-73.9568,B02512
2014/6/1 09:57:00,40.738,-73.9867,B02512
2014/6/1 09:57:00,40.7374,-74.0039,B02512
2014/6/1 10:01:00,40.7161,-74.0022,B02512
2014/6/1 10:04:00,40.7789,-73.956,B02512
2014/6/1 10:05:00,40.7591,-73.9942,B02512
2014/6/1 10:10:00,40.7312,-73.9858,B02512
2014/6/1 10:12:00,40.6241,-73.5984,B02512
2014/6/1 10:13:00,40.7219,-74.004,B02512
2014/6/1 10:14:00,40.7646,-73.9836,B02512
2014/6/1 10:18:00,40.627,-73.7322,B02512
2014/6/1 10:23:00,40.774,-73.8727,B02512
2014/6/1 10:24:00,40.7627,-73.9721,B02512
2014/6/1 10:25:00,40.6446,-73.9624,B02512
2014/6/1 10:25:00,40.7269,-73.9782,B02512
2014/6/1 10:29:00,40.7419,-74.0038,B02512
2014/6/1 10:29:00,40.7075,-74.0031,B02512
2014/6/1 10:29:00,40.7373,-73.9869,B02512
2014/6/1 10:31:00,40.7435,-73.9981,B02512
2014/6/1 10:33:00,40.6883,-73.9658,B02512
2014/6/1 10:36:00,40.7675,-73.9685,B02512
2014/6/1 10:36:00,40.69,-73.9503,B02512
2014/6/1 10:37:00,40.7628,-73.958,B02512
2014/6/1 10:37:00,40.7472,-73.9855,B02512
2014/6/1 10:42:00,40.7223,-74.0024,B02512
2014/6/1 10:43:00,40.7739,-73.8726,B02512
2014/6/1 10:45:00,40.6294,-73.9769,B02512
2014/6/1 10:45:00,40.8042,-73.9418,B02512
2014/6/1 10:47:00,40.7366,-73.9889,B02512
2014/6/1 10:48:00,40.8686,-73.4457,B02512
2014/6/1 10:49:00,40.7715,-73.9898,B02512
2014/6/1 10:51:00,40.7376,-74.0093,B02512
2014/6/1 10:52:00,40.7191,-74.0027,B02512
2014/6/1 10:57:00,40.78,-73.9829,B02512
2014/6/1 10:57:00,40.7258,-74.0056,B02512
2014/6/1 10:59:00,40.7546,-73.9696,B02512
2014/6/1 10:59:00,40.7156,-74.0059,B02512
2014/6/1 11:00:00,40.6377,-73.926,B02512
2014/6/1 11:07:00,40.7747,-73.9577,B02512
2014/6/1 11:08:00,40.756,-73.9944,B02512
2014/6/1 11:11:00,40.8637,-73.9234,B02512
2014/6/1 11:13:00,40.7388,-74.009,B02512
2014/6/1 11:13:00,40.709,-74.0171,B02512
2014/6/1 11:14:00,40.7384,-73.9961,B02512
2014/6/1 11:15:00,40.7403,-73.9841,B02512
2014/6/1 11:16:00,40.7236,-73.9892,B02512
2014/6/1 11:18:00,40.7613,-73.8269,B02512
2014/6/1 11:22:00,40.7767,-73.9512,B02512
2014/6/1 11:23:00,40.7546,-73.9718,B02512
2014/6/1 11:28:00,40.7289,-73.7156,B02512
2014/6/1 11:28:00,40.7447,-73.9567,B02512
2014/6/1 11:29:00,40.6913,-73.9844,B02512
2014/6/1 11:30:00,40.7794,-73.9526,B02512
2014/6/1 11:30:00,40.7435,-73.977,B02512
2014/6/1 11:31:00,40.6484,-73.7825,B02512
2014/6/1 11:32:00,40.7207,-73.9972,B02512
2014/6/1 11:32:00,40.7824,-73.9814,B02512
2014/6/1 11:32:00,40.7119,-73.7773,B02512
2014/6/1 11:33:00,40.7352,-73.9914,B02512
2014/6/1 11:34:00,40.6701,-73.9359,B02512
2014/6/1 11:36:00,40.7607,-73.9685,B02512
2014/6/1 11:36:00,40.7601,-73.9799,B02512
2014/6/1 11:36:00,40.7549,-73.9687,B02512
2014/6/1 11:38:00,40.746,-74.0076,B02512
2014/6/1 11:39:00,40.7356,-74.0028,B02512
2014/6/1 11:39:00,40.7197,-74.0001,B02512
2014/6/1 11:40:00,40.6688,-73.9276,B02512
2014/6/1 11:40:00,40.7396,-73.9289,B02512
2014/6/1 11:40:00,40.7396,-73.9289,B02512
2014/6/1 11:41:00,40.7696,-73.9808,B02512
2014/6/1 11:41:00,40.7348,-73.992,B02512
2014/6/1 11:41:00,40.7321,-74.0024,B02512
2014/6/1 11:42:00,40.6947,-73.9534,B02512
2014/6/1 11:43:00,40.6947,-74.1778,B02512
2014/6/1 11:43:00,40.886,-73.9072,B02512
2014/6/1 11:44:00,40.8059,-73.9668,B02512
2014/6/1 11:46:00,40.7794,-73.9506,B02512
2014/6/1 11:46:00,40.7678,-73.9519,B02512
2014/6/1 11:48:00,40.7748,-73.9881,B02512
2014/6/1 11:49:00,40.7699,-73.994,B02512
2014/6/1 11:50:00,40.6846,-73.9983,B02512
2014/6/1 11:50:00,40.6794,-73.9293,B02512
2014/6/1 11:51:00,40.715,-74.0027,B02512
2014/6/1 11:53:00,40.6918,-74.1769,B02512
2014/6/1 11:56:00,40.7529,-73.9685,B02512
2014/6/1 11:56:00,40.7402,-73.9865,B02512
2014/6/1 11:57:00,40.7156,-74.0066,B02512
2014/6/1 11:58:00,40.7201,-74.0108,B02512
2014/6/1 12:01:00,40.7187,-73.9908,B02512
2014/6/1 12:01:00,40.7696,-73.9603,B02512
2014/6/1 12:01:00,40.6657,-73.9425,B02512
2014/6/1 12:03:00,40.7274,-73.9863,B02512
2014/6/1 12:03:00,40.6704,-73.9271,B02512
2014/6/1 12:04:00,40.6647,-73.7508,B02512
2014/6/1 12:05:00,40.7648,-73.9823,B02512
2014/6/1 12:07:00,40.7702,-73.9576,B02512
2014/6/1 12:07:00,40.7773,-73.986,B02512
2014/6/1 12:09:00,40.7515,-73.9781,B02512
2014/6/1 12:10:00,40.6984,-73.9011,B02512
2014/6/1 12:11:00,40.7376,-73.9966,B02512
2014/6/1 12:13:00,40.7744,-73.9615,B02512
2014/6/1 12:13:00,40.745,-73.9762,B02512
2014/6/1 12:14:00,40.6921,-73.9851,B02512
